unique_key,created_date,closed_date,complaint_type,borough,agency,status,time_to_close_days,date,tmin,tmax,precipitation,wind,temp_avg,rainy_day
INC500161,2023-03-06 15:17:00,2023-03-09 15:17:00,Street Light Condition,STATEN ISLAND,DOT,Open,3,2023-03-06,-0.4,11.9,0.49,13.7,5.75,1
INC500162,2023-11-15 09:48:00,2023-11-15 09:48:00,Street Light Condition,BROOKLYN,NYPD,Closed,0,2023-11-15,9.6,3.1,0.0,1.1,6.35,0
INC500163,2023-07-13 04:39:00,2023-07-16 04:39:00,Rodent,MANHATTAN,DEP,Closed,3,2023-07-13,-3.9,1.4,2.96,6.7,-1.25,1
INC500164,2023-11-07 05:34:00,2023-11-08 05:34:00,Noise - Residential,STATEN ISLAND,DEP,Closed,1,2023-11-07,8.9,11.8,0.51,4.2,10.350000000000001,1
INC500165,2023-09-04 03:38:00,2023-09-14 03:38:00,Illegal Parking,MANHATTAN,DSNY,Closed,10,2023-09-04,3.9,4.5,0.0,13.9,4.2,0
INC500166,2023-09-24 23:31:00,2023-10-08 23:31:00,Rodent,STATEN ISLAND,DEP,Closed,14,2023-09-24,11.8,25.9,0.11,5.8,18.85,0
INC500167,2023-07-08 07:22:00,2023-07-09 07:22:00,Sewer,STATEN ISLAND,NYC 311,Closed,1,2023-07-08,14.9,22.6,0.1,6.7,18.75,0
INC500168,2023-05-05 22:18:00,2023-05-15 22:18:00,Illegal Parking,BROOKLYN,DSNY,Closed,10,2023-05-05,13.7,27.4,1.42,12.2,20.549999999999997,1
INC500169,2023-06-08 06:24:00,2023-06-15 06:24:00,Street Light Condition,MANHATTAN,DOB,Closed,7,2023-06-08,-3.3,18.7,0.0,1.0,7.699999999999999,0
INC500170,2023-04-01 06:37:00,2023-04-01 06:37:00,Blocked Driveway,MANHATTAN,DOB,Closed,0,2023-04-01,9.9,16.5,1.92,12.2,13.2,1
INC500171,2023-03-17 06:36:00,2023-03-19 06:36:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,2,2023-03-17,4.0,27.5,0.16,13.6,15.75,0
INC500172,2023-09-07 04:14:00,2023-09-14 04:14:00,Heat,BRONX,DOT,Closed,7,2023-09-07,12.4,29.7,2.36,0.0,21.05,1
INC500173,2023-05-30 15:12:00,2023-06-09 15:12:00,Street Condition,STATEN ISLAND,DSNY,Closed,10,2023-05-30,0.0,6.8,0.43,1.4,3.4,1
INC500174,2023-11-06 10:46:00,2023-11-06 10:46:00,Noise - Residential,STATEN ISLAND,DSNY,Closed,0,2023-11-06,4.0,8.0,0.0,1.0,6.0,0
INC500175,2023-09-04 08:56:00,2023-09-05 08:56:00,Blocked Driveway,QUEENS,DEP,Closed,1,2023-09-04,3.9,4.5,0.0,13.9,4.2,0
INC500176,2023-04-20 15:33:00,2023-04-25 15:33:00,Noise - Residential,MANHATTAN,DSNY,Closed,5,2023-04-20,10.4,16.6,0.13,5.8,13.5,0
INC500177,2023-01-30 21:13:00,2023-02-09 21:13:00,Blocked Driveway,STATEN ISLAND,DSNY,Open,10,2023-01-30,3.8,3.7,3.87,0.2,3.75,1
INC500178,2023-01-10 06:14:00,2023-01-10 06:14:00,Rodent,QUEENS,DOT,Closed,0,2023-01-10,7.0,21.1,0.15,2.2,14.05,0
INC500179,2023-06-10 12:41:00,2023-06-17 12:41:00,Street Condition,BROOKLYN,NYC 311,Closed,7,2023-06-10,8.6,11.7,0.0,2.6,10.149999999999999,0
INC500180,2023-10-21 20:30:00,2023-10-21 20:30:00,Noise - Residential,STATEN ISLAND,DOB,Closed,0,2023-10-21,13.5,28.5,0.08,15.2,21.0,0
INC500181,2023-01-06 10:34:00,2023-01-07 10:34:00,Illegal Parking,BROOKLYN,DSNY,Closed,1,2023-01-06,15.6,25.5,0.55,2.3,20.55,1
INC500182,2023-08-24 11:39:00,2023-08-31 11:39:00,Heat,BRONX,DOT,Closed,7,2023-08-24,-0.5,16.1,0.32,15.5,7.800000000000001,1
INC500183,2023-02-07 18:32:00,2023-02-07 18:32:00,Heat,MANHATTAN,DEP,Open,0,2023-02-07,1.3,6.9,2.35,14.1,4.1000000000000005,1
INC500184,2023-08-26 01:54:00,2023-09-02 01:54:00,Noise - Residential,BRONX,NYPD,Closed,7,2023-08-26,-0.4,23.8,0.0,3.8,11.700000000000001,0
INC500185,2023-06-18 01:12:00,2023-06-23 01:12:00,Rodent,QUEENS,DEP,Closed,5,2023-06-18,2.7,27.0,0.99,17.0,14.85,1
INC500186,2023-01-18 06:38:00,2023-01-28 06:38:00,Street Light Condition,QUEENS,DOT,Closed,10,2023-01-18,5.2,21.2,0.16,18.4,13.2,0
INC500187,2023-06-19 03:30:00,2023-06-21 03:30:00,Street Light Condition,QUEENS,DOB,Closed,2,2023-06-19,1.9,4.2,1.66,12.4,3.05,1
INC500188,2023-03-16 01:48:00,2023-03-18 01:48:00,Blocked Driveway,STATEN ISLAND,NYPD,Open,2,2023-03-16,-3.4,20.7,0.68,12.5,8.65,1
INC500189,2023-11-24 04:01:00,2023-11-25 04:01:00,Blocked Driveway,BROOKLYN,DSNY,Open,1,2023-11-24,7.1,25.4,0.16,4.1,16.25,0
INC500190,2023-10-18 09:06:00,2023-10-20 09:06:00,Heat,QUEENS,NYC 311,Pending,2,2023-10-18,-6.0,11.0,0.32,10.6,2.5,1
INC500191,2023-04-27 20:51:00,2023-04-27 20:51:00,Noise - Residential,BRONX,DOT,Open,0,2023-04-27,9.1,12.0,1.45,10.1,10.55,1
INC500192,2023-09-20 00:21:00,2023-09-22 00:21:00,Street Condition,QUEENS,DSNY,Open,2,2023-09-20,-3.3,24.5,0.0,1.9,10.6,0
INC500193,2023-04-28 23:04:00,2023-04-29 23:04:00,Sewer,BRONX,DOT,Closed,1,2023-04-28,-5.1,13.2,0.25,11.4,4.05,1
INC500194,2023-01-20 17:22:00,2023-01-22 17:22:00,Illegal Parking,MANHATTAN,NYPD,Pending,2,2023-01-20,7.2,8.2,0.25,15.1,7.699999999999999,1
INC500195,2023-02-09 07:42:00,2023-02-09 07:42:00,Noise - Residential,BROOKLYN,DSNY,Closed,0,2023-02-09,17.0,13.4,0.0,13.1,15.2,0
INC500196,2023-02-24 09:32:00,2023-02-24 09:32:00,Street Condition,STATEN ISLAND,DOB,Closed,0,2023-02-24,-3.5,26.8,0.03,10.5,11.65,0
INC500197,2023-07-04 21:06:00,2023-07-05 21:06:00,Street Light Condition,BROOKLYN,DSNY,Open,1,2023-07-04,2.0,9.9,0.0,11.5,5.95,0
INC500198,2023-04-20 18:48:00,2023-04-22 18:48:00,Noise - Residential,MANHATTAN,DEP,Closed,2,2023-04-20,10.4,16.6,0.13,5.8,13.5,0
INC500199,2023-05-18 15:55:00,2023-05-21 15:55:00,Rodent,STATEN ISLAND,NYC 311,Closed,3,2023-05-18,11.6,6.0,0.0,9.0,8.8,0
INC500200,2023-04-28 11:32:00,2023-04-30 11:32:00,Illegal Parking,MANHATTAN,DOB,Closed,2,2023-04-28,-5.1,13.2,0.25,11.4,4.05,1
INC500201,2023-12-27 14:11:00,2023-12-27 14:11:00,Rodent,QUEENS,DSNY,Closed,0,2023-12-27,8.2,13.4,2.33,3.1,10.8,1
INC500202,2023-01-01 18:03:00,2023-01-02 18:03:00,Illegal Parking,MANHATTAN,NYPD,Closed,1,2023-01-01,-0.9,7.6,0.0,19.5,3.3499999999999996,0
INC500203,2023-03-08 18:03:00,2023-03-08 18:03:00,Street Condition,MANHATTAN,DEP,Closed,0,2023-03-08,2.5,25.2,0.39,5.3,13.85,1
INC500204,2023-04-03 07:45:00,2023-04-05 07:45:00,Noise - Residential,BROOKLYN,NYC 311,Closed,2,2023-04-03,12.5,26.1,0.0,12.1,19.3,0
INC500205,2023-06-16 00:27:00,2023-06-18 00:27:00,Sewer,MANHATTAN,DOT,Closed,2,2023-06-16,5.1,7.3,0.0,13.0,6.199999999999999,0
INC500206,2023-05-07 23:53:00,2023-05-10 23:53:00,Heat,QUEENS,NYC 311,Closed,3,2023-05-07,3.9,17.2,0.94,5.7,10.549999999999999,1
INC500207,2023-01-28 00:47:00,2023-01-28 00:47:00,Rodent,BRONX,DOB,Closed,0,2023-01-28,14.4,9.6,0.25,0.8,12.0,1
INC500208,2023-04-04 07:34:00,2023-04-07 07:34:00,Noise - Residential,QUEENS,DOT,Closed,3,2023-04-04,12.6,22.4,0.42,0.3,17.5,1
INC500209,2023-08-15 18:26:00,2023-08-15 18:26:00,Blocked Driveway,BRONX,DSNY,Closed,0,2023-08-15,8.7,29.7,1.92,18.3,19.2,1
INC500210,2023-05-14 11:31:00,2023-05-24 11:31:00,Street Condition,QUEENS,DOT,Closed,10,2023-05-14,-0.7,6.9,0.11,14.2,3.1,0
INC500211,2023-12-24 20:35:00,2023-12-24 20:35:00,Illegal Parking,QUEENS,DEP,Open,0,2023-12-24,12.6,21.2,0.01,6.4,16.9,0
INC500212,2023-12-06 08:28:00,2023-12-08 08:28:00,Illegal Parking,QUEENS,DOT,Closed,2,2023-12-06,7.4,27.8,4.35,10.5,17.6,1
INC500213,2023-03-31 09:06:00,2023-04-01 09:06:00,Illegal Parking,BRONX,DEP,Closed,1,2023-03-31,14.4,29.1,0.0,3.5,21.75,0
INC500214,2023-08-18 03:25:00,2023-08-18 03:25:00,Noise - Residential,BROOKLYN,DSNY,Closed,0,2023-08-18,2.5,29.9,0.31,8.2,16.2,1
INC500215,2023-01-28 00:35:00,2023-01-30 00:35:00,Rodent,BROOKLYN,DOT,Open,2,2023-01-28,14.4,9.6,0.25,0.8,12.0,1
INC500216,2023-02-24 01:20:00,2023-02-26 01:20:00,Illegal Parking,MANHATTAN,DOB,Closed,2,2023-02-24,-3.5,26.8,0.03,10.5,11.65,0
INC500217,2023-12-26 10:37:00,2024-01-02 10:37:00,Noise - Residential,BRONX,DOT,Closed,7,2023-12-26,-3.8,26.0,0.0,4.0,11.1,0
INC500218,2023-10-11 06:42:00,2023-10-14 06:42:00,Noise - Residential,BROOKLYN,DEP,Closed,3,2023-10-11,1.6,28.5,0.29,1.3,15.05,1
INC500219,2023-12-31 11:09:00,2024-01-01 11:09:00,Street Condition,BROOKLYN,NYC 311,Open,1,2023-12-31,11.5,6.0,1.55,17.1,8.75,1
INC500220,2023-06-23 08:07:00,2023-06-23 08:07:00,Rodent,BRONX,DSNY,Closed,0,2023-06-23,10.3,24.4,1.46,13.4,17.35,1
INC500221,2023-06-15 09:24:00,2023-06-16 09:24:00,Rodent,BROOKLYN,DOB,Closed,1,2023-06-15,6.2,4.5,0.0,14.0,5.35,0
INC500222,2023-06-21 19:00:00,2023-06-23 19:00:00,Rodent,MANHATTAN,NYPD,Closed,2,2023-06-21,12.8,15.9,0.0,0.6,14.350000000000001,0
INC500223,2023-04-05 13:29:00,2023-04-06 13:29:00,Blocked Driveway,BROOKLYN,DSNY,Closed,1,2023-04-05,7.3,6.2,0.0,11.8,6.75,0
INC500224,2023-08-19 19:48:00,2023-08-29 19:48:00,Blocked Driveway,BRONX,NYPD,Closed,10,2023-08-19,10.8,8.2,0.27,0.2,9.5,1
INC500225,2023-03-03 18:42:00,2023-03-17 18:42:00,Street Light Condition,MANHATTAN,DOT,Pending,14,2023-03-03,-3.5,24.7,0.0,5.9,10.6,0
INC500226,2023-10-03 12:07:00,2023-10-03 12:07:00,Heat,QUEENS,NYC 311,Closed,0,2023-10-03,17.0,4.7,0.0,1.1,10.85,0
INC500227,2023-01-04 01:27:00,2023-01-05 01:27:00,Illegal Parking,STATEN ISLAND,DSNY,Closed,1,2023-01-04,-0.4,20.6,0.1,13.6,10.100000000000001,0
INC500228,2023-10-03 20:09:00,2023-10-05 20:09:00,Noise - Residential,MANHATTAN,DOT,Closed,2,2023-10-03,17.0,4.7,0.0,1.1,10.85,0
INC500229,2023-09-05 00:56:00,2023-09-06 00:56:00,Derelict Vehicle,MANHATTAN,DOT,Closed,1,2023-09-05,7.7,27.0,0.47,3.2,17.35,1
INC500230,2023-07-24 18:04:00,2023-07-25 18:04:00,Sewer,MANHATTAN,NYPD,Closed,1,2023-07-24,15.8,17.3,1.16,6.0,16.55,1
INC500231,2023-05-23 18:07:00,2023-05-25 18:07:00,Sewer,STATEN ISLAND,DOB,Closed,2,2023-05-23,10.2,0.2,0.0,1.7,5.199999999999999,0
INC500232,2023-07-03 20:38:00,2023-07-08 20:38:00,Noise - Residential,BROOKLYN,DOB,Closed,5,2023-07-03,-2.3,25.8,0.12,13.2,11.75,0
INC500233,2023-04-03 14:06:00,2023-04-03 14:06:00,Blocked Driveway,STATEN ISLAND,DOB,Open,0,2023-04-03,12.5,26.1,0.0,12.1,19.3,0
INC500234,2023-08-24 12:12:00,2023-09-07 12:12:00,Blocked Driveway,MANHATTAN,DOT,Closed,14,2023-08-24,-0.5,16.1,0.32,15.5,7.800000000000001,1
INC500235,2023-05-08 18:44:00,2023-05-10 18:44:00,Noise - Residential,BRONX,DEP,Pending,2,2023-05-08,1.7,22.1,1.99,15.9,11.9,1
INC500236,2023-12-23 03:53:00,2023-12-25 03:53:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,2,2023-12-23,-1.4,26.0,3.49,6.3,12.3,1
INC500237,2023-03-20 11:19:00,2023-03-21 11:19:00,Street Condition,MANHATTAN,DOT,Closed,1,2023-03-20,13.4,28.9,0.0,6.8,21.15,0
INC500238,2023-12-28 08:12:00,2024-01-02 08:12:00,Noise - Residential,QUEENS,DOB,Closed,5,2023-12-28,9.3,15.8,0.0,16.9,12.55,0
INC500239,2023-01-08 04:35:00,2023-01-08 04:35:00,Illegal Parking,STATEN ISLAND,DSNY,Closed,0,2023-01-08,-2.0,30.5,0.0,6.7,14.25,0
INC500240,2023-12-13 05:34:00,2023-12-14 05:34:00,Blocked Driveway,STATEN ISLAND,NYPD,Closed,1,2023-12-13,10.2,25.6,0.93,10.6,17.9,1
INC500241,2023-09-28 13:33:00,2023-10-01 13:33:00,Noise - Residential,QUEENS,NYC 311,Closed,3,2023-09-28,17.4,31.0,0.97,0.4,24.2,1
INC500242,2023-05-29 07:47:00,2023-06-05 07:47:00,Illegal Parking,MANHATTAN,DEP,Closed,7,2023-05-29,4.5,22.1,0.0,18.5,13.3,0
INC500243,2023-09-17 13:01:00,2023-09-19 13:01:00,Street Light Condition,QUEENS,DOB,Closed,2,2023-09-17,14.5,24.2,0.05,18.6,19.35,0
INC500244,2023-02-28 20:11:00,2023-02-28 20:11:00,Illegal Parking,MANHATTAN,DOB,Closed,0,2023-02-28,5.2,28.3,1.72,14.1,16.75,1
INC500245,2023-05-09 13:12:00,2023-05-11 13:12:00,Noise - Residential,BROOKLYN,DOT,Closed,2,2023-05-09,11.0,22.2,0.18,18.5,16.6,0
INC500246,2023-02-18 22:59:00,2023-02-18 22:59:00,Blocked Driveway,QUEENS,NYPD,Closed,0,2023-02-18,5.3,23.9,1.95,8.3,14.6,1
INC500247,2023-08-02 07:44:00,2023-08-02 07:44:00,Heat,STATEN ISLAND,NYC 311,Open,0,2023-08-02,1.0,17.4,1.37,10.9,9.2,1
INC500248,2023-09-08 21:50:00,2023-09-13 21:50:00,Heat,BRONX,DEP,Closed,5,2023-09-08,18.0,2.0,0.0,15.9,10.0,0
INC500249,2023-12-07 08:59:00,2023-12-10 08:59:00,Noise - Residential,BROOKLYN,DOT,Open,3,2023-12-07,1.4,3.5,0.0,1.1,2.45,0
INC500250,2023-05-07 23:52:00,2023-05-07 23:52:00,Street Condition,QUEENS,DOT,Closed,0,2023-05-07,3.9,17.2,0.94,5.7,10.549999999999999,1
INC500251,2023-04-28 22:47:00,2023-05-01 22:47:00,Blocked Driveway,MANHATTAN,DSNY,Pending,3,2023-04-28,-5.1,13.2,0.25,11.4,4.05,1
INC500252,2023-10-17 11:22:00,2023-10-19 11:22:00,Noise - Residential,BROOKLYN,NYPD,Closed,2,2023-10-17,-3.7,7.3,0.82,9.8,1.7999999999999998,1
INC500253,2023-08-17 14:21:00,2023-08-18 14:21:00,Water System,MANHATTAN,DSNY,Open,1,2023-08-17,14.6,12.4,0.4,12.2,13.5,1
INC500254,2023-07-16 03:17:00,2023-07-23 03:17:00,Noise - Residential,QUEENS,DOB,Closed,7,2023-07-16,3.2,5.8,0.0,5.7,4.5,0
INC500255,2023-03-14 10:44:00,2023-03-15 10:44:00,Derelict Vehicle,STATEN ISLAND,NYC 311,Closed,1,2023-03-14,0.2,29.5,0.19,14.9,14.85,0
INC500256,2023-02-09 04:33:00,2023-02-10 04:33:00,Noise - Residential,BRONX,DEP,Closed,1,2023-02-09,17.0,13.4,0.0,13.1,15.2,0
INC500257,2023-03-26 13:41:00,2023-04-02 13:41:00,Street Condition,QUEENS,DOB,Closed,7,2023-03-26,12.0,29.2,0.42,10.6,20.6,1
INC500258,2023-02-07 01:51:00,2023-02-07 01:51:00,Street Condition,BRONX,DOB,Open,0,2023-02-07,1.3,6.9,2.35,14.1,4.1000000000000005,1
INC500259,2023-10-28 20:20:00,2023-10-28 20:20:00,Derelict Vehicle,STATEN ISLAND,DSNY,Closed,0,2023-10-28,1.0,9.6,0.77,18.3,5.3,1
INC500260,2023-06-04 11:45:00,2023-06-04 11:45:00,Blocked Driveway,MANHATTAN,DSNY,Closed,0,2023-06-04,-5.1,10.0,0.34,1.5,2.45,1
INC500261,2023-01-08 05:51:00,2023-01-09 05:51:00,Blocked Driveway,BRONX,DSNY,Pending,1,2023-01-08,-2.0,30.5,0.0,6.7,14.25,0
INC500262,2023-04-12 13:40:00,2023-04-14 13:40:00,Illegal Parking,BROOKLYN,DSNY,Closed,2,2023-04-12,8.7,5.7,0.0,0.8,7.199999999999999,0
INC500263,2023-10-03 11:23:00,2023-10-05 11:23:00,Sewer,BROOKLYN,DOB,Closed,2,2023-10-03,17.0,4.7,0.0,1.1,10.85,0
INC500264,2023-06-15 07:25:00,2023-06-15 07:25:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,0,2023-06-15,6.2,4.5,0.0,14.0,5.35,0
INC500265,2023-05-15 04:53:00,2023-05-16 04:53:00,Water System,MANHATTAN,DSNY,Closed,1,2023-05-15,-4.0,3.1,0.42,5.7,-0.44999999999999996,1
INC500266,2023-11-09 09:13:00,2023-11-11 09:13:00,Noise - Residential,STATEN ISLAND,DOB,Closed,2,2023-11-09,11.5,16.0,0.48,0.5,13.75,1
INC500267,2023-06-27 15:10:00,2023-06-27 15:10:00,Noise - Residential,MANHATTAN,DOT,Closed,0,2023-06-27,-5.0,24.8,0.18,4.3,9.9,0
INC500268,2023-12-18 08:41:00,2023-12-25 08:41:00,Noise - Residential,STATEN ISLAND,NYPD,Closed,7,2023-12-18,2.7,25.2,0.0,5.2,13.95,0
INC500269,2023-10-12 05:56:00,2023-10-17 05:56:00,Illegal Parking,BRONX,DOB,Closed,5,2023-10-12,5.4,7.7,0.77,9.4,6.550000000000001,1
INC500270,2023-02-19 08:28:00,2023-02-26 08:28:00,Heat,STATEN ISLAND,DEP,Closed,7,2023-02-19,7.1,9.6,1.81,18.4,8.35,1
INC500271,2023-09-27 04:05:00,2023-09-28 04:05:00,Water System,MANHATTAN,NYC 311,Closed,1,2023-09-27,1.7,2.4,0.0,15.7,2.05,0
INC500272,2023-01-15 17:07:00,2023-01-16 17:07:00,Blocked Driveway,QUEENS,NYPD,Closed,1,2023-01-15,14.0,30.9,0.12,8.8,22.45,0
INC500273,2023-01-26 14:06:00,2023-02-02 14:06:00,Street Light Condition,MANHATTAN,DOB,Closed,7,2023-01-26,4.4,24.6,3.65,8.2,14.5,1
INC500274,2023-06-27 06:09:00,2023-06-30 06:09:00,Noise - Residential,BROOKLYN,DOT,Closed,3,2023-06-27,-5.0,24.8,0.18,4.3,9.9,0
INC500275,2023-11-14 15:32:00,2023-11-19 15:32:00,Noise - Residential,QUEENS,NYC 311,Open,5,2023-11-14,8.1,8.1,0.09,0.4,8.1,0
INC500276,2023-06-28 17:13:00,2023-07-08 17:13:00,Street Condition,STATEN ISLAND,DSNY,Closed,10,2023-06-28,3.5,18.3,2.77,9.8,10.9,1
INC500277,2023-02-27 00:32:00,2023-03-13 00:32:00,Noise - Residential,BROOKLYN,DOT,Open,14,2023-02-27,13.8,29.2,0.0,19.6,21.5,0
INC500278,2023-07-11 21:34:00,2023-07-12 21:34:00,Illegal Parking,STATEN ISLAND,DOB,Closed,1,2023-07-11,-3.0,24.9,0.0,12.4,10.95,0
INC500279,2023-03-22 07:03:00,2023-03-27 07:03:00,Rodent,MANHATTAN,DOT,Closed,5,2023-03-22,4.4,1.2,0.0,6.2,2.8000000000000003,0
INC500280,2023-11-29 19:35:00,2023-11-29 19:35:00,Noise - Residential,STATEN ISLAND,DSNY,Open,0,2023-11-29,-2.2,17.4,1.66,4.0,7.6,1
INC500281,2023-09-16 10:18:00,2023-09-18 10:18:00,Illegal Parking,BRONX,DEP,Pending,2,2023-09-16,7.1,12.0,0.16,5.5,9.55,0
INC500282,2023-12-13 08:37:00,2023-12-14 08:37:00,Street Condition,BRONX,DEP,Closed,1,2023-12-13,10.2,25.6,0.93,10.6,17.9,1
INC500283,2023-01-25 15:17:00,2023-01-27 15:17:00,Derelict Vehicle,QUEENS,DOT,Closed,2,2023-01-25,14.1,15.1,0.0,13.4,14.6,0
INC500284,2023-04-29 13:35:00,2023-04-30 13:35:00,Street Light Condition,QUEENS,NYPD,Open,1,2023-04-29,13.1,15.7,0.0,17.8,14.399999999999999,0
INC500285,2023-08-12 08:55:00,2023-08-22 08:55:00,Blocked Driveway,QUEENS,DOT,Closed,10,2023-08-12,-3.2,29.9,0.0,18.2,13.35,0
INC500286,2023-07-14 17:29:00,2023-07-17 17:29:00,Sewer,STATEN ISLAND,NYC 311,Closed,3,2023-07-14,3.7,14.3,0.0,16.1,9.0,0
INC500287,2023-10-13 14:18:00,2023-10-13 14:18:00,Noise - Residential,BROOKLYN,DSNY,Closed,0,2023-10-13,11.2,0.3,0.0,13.3,5.75,0
INC500288,2023-12-29 14:33:00,2024-01-01 14:33:00,Derelict Vehicle,STATEN ISLAND,DEP,Closed,3,2023-12-29,-3.6,16.6,0.0,6.5,6.500000000000001,0
INC500289,2023-05-19 02:37:00,2023-05-22 02:37:00,Noise - Residential,BROOKLYN,NYPD,Pending,3,2023-05-19,-2.1,5.2,0.19,10.6,1.55,0
INC500290,2023-01-12 20:13:00,2023-01-17 20:13:00,Blocked Driveway,BROOKLYN,NYPD,Pending,5,2023-01-12,6.6,15.6,1.73,14.9,11.1,1
INC500291,2023-08-15 18:56:00,2023-08-17 18:56:00,Rodent,BRONX,DSNY,Closed,2,2023-08-15,8.7,29.7,1.92,18.3,19.2,1
INC500292,2023-05-27 04:00:00,2023-05-29 04:00:00,Illegal Parking,BRONX,DOT,Closed,2,2023-05-27,-2.2,9.2,0.27,7.8,3.4999999999999996,1
INC500293,2023-05-31 05:33:00,2023-06-02 05:33:00,Blocked Driveway,MANHATTAN,DSNY,Pending,2,2023-05-31,16.1,14.2,0.21,7.6,15.15,1
INC500294,2023-10-12 05:07:00,2023-10-14 05:07:00,Street Condition,BROOKLYN,NYC 311,Closed,2,2023-10-12,5.4,7.7,0.77,9.4,6.550000000000001,1
INC500295,2023-02-09 04:29:00,2023-02-11 04:29:00,Illegal Parking,QUEENS,NYPD,Pending,2,2023-02-09,17.0,13.4,0.0,13.1,15.2,0
INC500296,2023-09-30 18:26:00,2023-10-02 18:26:00,Heat,STATEN ISLAND,DOT,Closed,2,2023-09-30,14.7,25.1,0.0,5.0,19.9,0
INC500297,2023-09-29 18:51:00,2023-09-29 18:51:00,Street Light Condition,QUEENS,NYPD,Closed,0,2023-09-29,1.2,30.7,0.05,0.1,15.95,0
INC500298,2023-12-02 23:45:00,2023-12-02 23:45:00,Illegal Parking,QUEENS,DEP,Open,0,2023-12-02,2.0,16.2,0.63,8.4,9.1,1
INC500299,2023-08-28 10:02:00,2023-09-07 10:02:00,Illegal Parking,QUEENS,NYC 311,Closed,10,2023-08-28,14.7,11.5,0.14,11.1,13.1,0
INC500300,2023-07-18 03:13:00,2023-07-20 03:13:00,Water System,BROOKLYN,NYPD,Closed,2,2023-07-18,4.1,20.9,0.0,9.5,12.5,0
INC500301,2023-10-14 06:30:00,2023-10-14 06:30:00,Noise - Residential,MANHATTAN,DEP,Closed,0,2023-10-14,10.7,13.2,0.45,6.2,11.95,1
INC500302,2023-03-07 08:40:00,2023-03-08 08:40:00,Rodent,BROOKLYN,DEP,Closed,1,2023-03-07,7.1,4.2,0.18,0.4,5.65,0
INC500303,2023-06-17 14:09:00,2023-06-22 14:09:00,Water System,BRONX,DOT,Closed,5,2023-06-17,1.0,14.0,0.51,3.6,7.5,1
INC500304,2023-10-18 13:48:00,2023-10-28 13:48:00,Heat,BRONX,DEP,Closed,10,2023-10-18,-6.0,11.0,0.32,10.6,2.5,1
INC500305,2023-12-15 04:15:00,2023-12-17 04:15:00,Sewer,MANHATTAN,NYPD,Closed,2,2023-12-15,17.3,16.5,0.0,6.8,16.9,0
INC500306,2023-05-04 19:26:00,2023-05-04 19:26:00,Sewer,STATEN ISLAND,NYC 311,Open,0,2023-05-04,12.3,7.4,0.65,13.4,9.850000000000001,1
INC500307,2023-05-08 01:53:00,2023-05-08 01:53:00,Noise - Residential,STATEN ISLAND,DOT,Closed,0,2023-05-08,1.7,22.1,1.99,15.9,11.9,1
INC500308,2023-11-08 14:41:00,2023-11-22 14:41:00,Noise - Residential,QUEENS,DSNY,Closed,14,2023-11-08,-2.3,19.7,0.01,19.2,8.7,0
INC500309,2023-11-11 17:17:00,2023-11-12 17:17:00,Street Light Condition,STATEN ISLAND,NYPD,Closed,1,2023-11-11,17.7,9.6,0.0,17.3,13.649999999999999,0
INC500310,2023-10-08 08:43:00,2023-10-11 08:43:00,Blocked Driveway,QUEENS,NYC 311,Open,3,2023-10-08,-2.7,7.9,0.0,4.1,2.6,0
INC500311,2023-10-15 09:43:00,2023-10-17 09:43:00,Street Condition,MANHATTAN,DSNY,Closed,2,2023-10-15,0.6,28.3,1.95,5.2,14.450000000000001,1
INC500312,2023-10-06 19:08:00,2023-10-07 19:08:00,Noise - Residential,STATEN ISLAND,DEP,Closed,1,2023-10-06,-2.0,18.5,0.46,11.2,8.25,1
INC500313,2023-04-25 22:26:00,2023-04-28 22:26:00,Rodent,MANHATTAN,NYPD,Closed,3,2023-04-25,-0.4,27.4,0.12,13.3,13.5,0
INC500314,2023-09-01 03:48:00,2023-09-06 03:48:00,Street Condition,BRONX,NYC 311,Closed,5,2023-09-01,-1.7,28.5,0.08,1.7,13.4,0
INC500315,2023-02-08 19:37:00,2023-02-09 19:37:00,Blocked Driveway,BRONX,DEP,Closed,1,2023-02-08,11.2,8.8,0.0,13.5,10.0,0
INC500316,2023-07-03 16:42:00,2023-07-06 16:42:00,Street Light Condition,BRONX,DSNY,Open,3,2023-07-03,-2.3,25.8,0.12,13.2,11.75,0
INC500317,2023-04-06 02:44:00,2023-04-09 02:44:00,Street Condition,BRONX,NYC 311,Closed,3,2023-04-06,10.5,1.2,0.08,13.5,5.85,0
INC500318,2023-01-29 20:34:00,2023-01-29 20:34:00,Blocked Driveway,QUEENS,NYC 311,Closed,0,2023-01-29,-4.1,12.3,0.76,0.2,4.1000000000000005,1
INC500319,2023-12-01 23:56:00,2023-12-08 23:56:00,Sewer,BROOKLYN,DSNY,Closed,7,2023-12-01,11.3,9.0,0.0,14.2,10.15,0
INC500320,2023-07-03 06:22:00,2023-07-10 06:22:00,Noise - Residential,STATEN ISLAND,DOB,Pending,7,2023-07-03,-2.3,25.8,0.12,13.2,11.75,0
INC500321,2023-06-02 22:11:00,2023-06-09 22:11:00,Blocked Driveway,BRONX,DOT,Closed,7,2023-06-02,3.6,12.8,0.37,16.9,8.200000000000001,1
