unique_key,created_date,closed_date,complaint_type,borough,agency,status,time_to_close_days,date
INC500222,2023-06-21 19:00:00,2023-06-23 19:00:00,Rodent,MANHATTAN,NYPD,Closed,2,2023-06-21
INC500223,2023-04-05 13:29:00,2023-04-06 13:29:00,Blocked Driveway,BROOKLYN,DSNY,Closed,1,2023-04-05
INC500224,2023-08-19 19:48:00,2023-08-29 19:48:00,Blocked Driveway,BRONX,NYPD,Closed,10,2023-08-19
INC500225,2023-03-03 18:42:00,2023-03-17 18:42:00,Street Light Condition,MANHATTAN,DOT,Pending,14,2023-03-03
INC500226,2023-10-03 12:07:00,2023-10-03 12:07:00,Heat,QUEENS,NYC 311,Closed,0,2023-10-03
INC500227,2023-01-04 01:27:00,2023-01-05 01:27:00,Illegal Parking,STATEN ISLAND,DSNY,Closed,1,2023-01-04
INC500228,2023-10-03 20:09:00,2023-10-05 20:09:00,Noise - Residential,MANHATTAN,DOT,Closed,2,2023-10-03
INC500229,2023-09-05 00:56:00,2023-09-06 00:56:00,Derelict Vehicle,MANHATTAN,DOT,Closed,1,2023-09-05
INC500230,2023-07-24 18:04:00,2023-07-25 18:04:00,Sewer,MANHATTAN,NYPD,Closed,1,2023-07-24
INC500231,2023-05-23 18:07:00,2023-05-25 18:07:00,Sewer,STATEN ISLAND,DOB,Closed,2,2023-05-23
INC500232,2023-07-03 20:38:00,2023-07-08 20:38:00,Noise - Residential,BROOKLYN,DOB,Closed,5,2023-07-03
INC500233,2023-04-03 14:06:00,2023-04-03 14:06:00,Blocked Driveway,STATEN ISLAND,DOB,Open,0,2023-04-03
INC500234,2023-08-24 12:12:00,2023-09-07 12:12:00,Blocked Driveway,MANHATTAN,DOT,Closed,14,2023-08-24
INC500235,2023-05-08 18:44:00,2023-05-10 18:44:00,Noise - Residential,BRONX,DEP,Pending,2,2023-05-08
INC500236,2023-12-23 03:53:00,2023-12-25 03:53:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,2,2023-12-23
INC500237,2023-03-20 11:19:00,2023-03-21 11:19:00,Street Condition,MANHATTAN,DOT,Closed,1,2023-03-20
INC500238,2023-12-28 08:12:00,2024-01-02 08:12:00,Noise - Residential,QUEENS,DOB,Closed,5,2023-12-28
INC500239,2023-01-08 04:35:00,2023-01-08 04:35:00,Illegal Parking,STATEN ISLAND,DSNY,Closed,0,2023-01-08
INC500240,2023-12-13 05:34:00,2023-12-14 05:34:00,Blocked Driveway,STATEN ISLAND,NYPD,Closed,1,2023-12-13
INC500241,2023-09-28 13:33:00,2023-10-01 13:33:00,Noise - Residential,QUEENS,NYC 311,Closed,3,2023-09-28
INC500242,2023-05-29 07:47:00,2023-06-05 07:47:00,Illegal Parking,MANHATTAN,DEP,Closed,7,2023-05-29
INC500243,2023-09-17 13:01:00,2023-09-19 13:01:00,Street Light Condition,QUEENS,DOB,Closed,2,2023-09-17
INC500244,2023-02-28 20:11:00,2023-02-28 20:11:00,Illegal Parking,MANHATTAN,DOB,Closed,0,2023-02-28
INC500245,2023-05-09 13:12:00,2023-05-11 13:12:00,Noise - Residential,BROOKLYN,DOT,Closed,2,2023-05-09
INC500246,2023-02-18 22:59:00,2023-02-18 22:59:00,Blocked Driveway,QUEENS,NYPD,Closed,0,2023-02-18
INC500247,2023-08-02 07:44:00,2023-08-02 07:44:00,Heat,STATEN ISLAND,NYC 311,Open,0,2023-08-02
INC500248,2023-09-08 21:50:00,2023-09-13 21:50:00,Heat,BRONX,DEP,Closed,5,2023-09-08
INC500249,2023-12-07 08:59:00,2023-12-10 08:59:00,Noise - Residential,BROOKLYN,DOT,Open,3,2023-12-07
INC500250,2023-05-07 23:52:00,2023-05-07 23:52:00,Street Condition,QUEENS,DOT,Closed,0,2023-05-07
INC500251,2023-04-28 22:47:00,2023-05-01 22:47:00,Blocked Driveway,MANHATTAN,DSNY,Pending,3,2023-04-28
INC500252,2023-10-17 11:22:00,2023-10-19 11:22:00,Noise - Residential,BROOKLYN,NYPD,Closed,2,2023-10-17
INC500253,2023-08-17 14:21:00,2023-08-18 14:21:00,Water System,MANHATTAN,DSNY,Open,1,2023-08-17
INC500254,2023-07-16 03:17:00,2023-07-23 03:17:00,Noise - Residential,QUEENS,DOB,Closed,7,2023-07-16
INC500255,2023-03-14 10:44:00,2023-03-15 10:44:00,Derelict Vehicle,STATEN ISLAND,NYC 311,Closed,1,2023-03-14
INC500256,2023-02-09 04:33:00,2023-02-10 04:33:00,Noise - Residential,BRONX,DEP,Closed,1,2023-02-09
INC500257,2023-03-26 13:41:00,2023-04-02 13:41:00,Street Condition,QUEENS,DOB,Closed,7,2023-03-26
INC500258,2023-02-07 01:51:00,2023-02-07 01:51:00,Street Condition,BRONX,DOB,Open,0,2023-02-07
INC500259,2023-10-28 20:20:00,2023-10-28 20:20:00,Derelict Vehicle,STATEN ISLAND,DSNY,Closed,0,2023-10-28
INC500260,2023-06-04 11:45:00,2023-06-04 11:45:00,Blocked Driveway,MANHATTAN,DSNY,Closed,0,2023-06-04
INC500261,2023-01-08 05:51:00,2023-01-09 05:51:00,Blocked Driveway,BRONX,DSNY,Pending,1,2023-01-08
INC500262,2023-04-12 13:40:00,2023-04-14 13:40:00,Illegal Parking,BROOKLYN,DSNY,Closed,2,2023-04-12
INC500263,2023-10-03 11:23:00,2023-10-05 11:23:00,Sewer,BROOKLYN,DOB,Closed,2,2023-10-03
INC500264,2023-06-15 07:25:00,2023-06-15 07:25:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,0,2023-06-15
INC500265,2023-05-15 04:53:00,2023-05-16 04:53:00,Water System,MANHATTAN,DSNY,Closed,1,2023-05-15
INC500266,2023-11-09 09:13:00,2023-11-11 09:13:00,Noise - Residential,STATEN ISLAND,DOB,Closed,2,2023-11-09
INC500267,2023-06-27 15:10:00,2023-06-27 15:10:00,Noise - Residential,MANHATTAN,DOT,Closed,0,2023-06-27
INC500268,2023-12-18 08:41:00,2023-12-25 08:41:00,Noise - Residential,STATEN ISLAND,NYPD,Closed,7,2023-12-18
INC500269,2023-10-12 05:56:00,2023-10-17 05:56:00,Illegal Parking,BRONX,DOB,Closed,5,2023-10-12
INC500270,2023-02-19 08:28:00,2023-02-26 08:28:00,Heat,STATEN ISLAND,DEP,Closed,7,2023-02-19
INC500271,2023-09-27 04:05:00,2023-09-28 04:05:00,Water System,MANHATTAN,NYC 311,Closed,1,2023-09-27
INC500272,2023-01-15 17:07:00,2023-01-16 17:07:00,Blocked Driveway,QUEENS,NYPD,Closed,1,2023-01-15
INC500273,2023-01-26 14:06:00,2023-02-02 14:06:00,Street Light Condition,MANHATTAN,DOB,Closed,7,2023-01-26
INC500274,2023-06-27 06:09:00,2023-06-30 06:09:00,Noise - Residential,BROOKLYN,DOT,Closed,3,2023-06-27
INC500275,2023-11-14 15:32:00,2023-11-19 15:32:00,Noise - Residential,QUEENS,NYC 311,Open,5,2023-11-14
INC500276,2023-06-28 17:13:00,2023-07-08 17:13:00,Street Condition,STATEN ISLAND,DSNY,Closed,10,2023-06-28
INC500277,2023-02-27 00:32:00,2023-03-13 00:32:00,Noise - Residential,BROOKLYN,DOT,Open,14,2023-02-27
INC500278,2023-07-11 21:34:00,2023-07-12 21:34:00,Illegal Parking,STATEN ISLAND,DOB,Closed,1,2023-07-11
INC500279,2023-03-22 07:03:00,2023-03-27 07:03:00,Rodent,MANHATTAN,DOT,Closed,5,2023-03-22
INC500280,2023-11-29 19:35:00,2023-11-29 19:35:00,Noise - Residential,STATEN ISLAND,DSNY,Open,0,2023-11-29
INC500281,2023-09-16 10:18:00,2023-09-18 10:18:00,Illegal Parking,BRONX,DEP,Pending,2,2023-09-16
INC500282,2023-12-13 08:37:00,2023-12-14 08:37:00,Street Condition,BRONX,DEP,Closed,1,2023-12-13
INC500283,2023-01-25 15:17:00,2023-01-27 15:17:00,Derelict Vehicle,QUEENS,DOT,Closed,2,2023-01-25
INC500284,2023-04-29 13:35:00,2023-04-30 13:35:00,Street Light Condition,QUEENS,NYPD,Open,1,2023-04-29
INC500285,2023-08-12 08:55:00,2023-08-22 08:55:00,Blocked Driveway,QUEENS,DOT,Closed,10,2023-08-12
INC500286,2023-07-14 17:29:00,2023-07-17 17:29:00,Sewer,STATEN ISLAND,NYC 311,Closed,3,2023-07-14
INC500287,2023-10-13 14:18:00,2023-10-13 14:18:00,Noise - Residential,BROOKLYN,DSNY,Closed,0,2023-10-13
INC500288,2023-12-29 14:33:00,2024-01-01 14:33:00,Derelict Vehicle,STATEN ISLAND,DEP,Closed,3,2023-12-29
INC500289,2023-05-19 02:37:00,2023-05-22 02:37:00,Noise - Residential,BROOKLYN,NYPD,Pending,3,2023-05-19
INC500290,2023-01-12 20:13:00,2023-01-17 20:13:00,Blocked Driveway,BROOKLYN,NYPD,Pending,5,2023-01-12
INC500291,2023-08-15 18:56:00,2023-08-17 18:56:00,Rodent,BRONX,DSNY,Closed,2,2023-08-15
INC500292,2023-05-27 04:00:00,2023-05-29 04:00:00,Illegal Parking,BRONX,DOT,Closed,2,2023-05-27
INC500293,2023-05-31 05:33:00,2023-06-02 05:33:00,Blocked Driveway,MANHATTAN,DSNY,Pending,2,2023-05-31
INC500294,2023-10-12 05:07:00,2023-10-14 05:07:00,Street Condition,BROOKLYN,NYC 311,Closed,2,2023-10-12
INC500295,2023-02-09 04:29:00,2023-02-11 04:29:00,Illegal Parking,QUEENS,NYPD,Pending,2,2023-02-09
INC500296,2023-09-30 18:26:00,2023-10-02 18:26:00,Heat,STATEN ISLAND,DOT,Closed,2,2023-09-30
INC500297,2023-09-29 18:51:00,2023-09-29 18:51:00,Street Light Condition,QUEENS,NYPD,Closed,0,2023-09-29
INC500298,2023-12-02 23:45:00,2023-12-02 23:45:00,Illegal Parking,QUEENS,DEP,Open,0,2023-12-02
INC500299,2023-08-28 10:02:00,2023-09-07 10:02:00,Illegal Parking,QUEENS,NYC 311,Closed,10,2023-08-28
INC500300,2023-07-18 03:13:00,2023-07-20 03:13:00,Water System,BROOKLYN,NYPD,Closed,2,2023-07-18
INC500301,2023-10-14 06:30:00,2023-10-14 06:30:00,Noise - Residential,MANHATTAN,DEP,Closed,0,2023-10-14
INC500302,2023-03-07 08:40:00,2023-03-08 08:40:00,Rodent,BROOKLYN,DEP,Closed,1,2023-03-07
INC500303,2023-06-17 14:09:00,2023-06-22 14:09:00,Water System,BRONX,DOT,Closed,5,2023-06-17
INC500304,2023-10-18 13:48:00,2023-10-28 13:48:00,Heat,BRONX,DEP,Closed,10,2023-10-18
INC500305,2023-12-15 04:15:00,2023-12-17 04:15:00,Sewer,MANHATTAN,NYPD,Closed,2,2023-12-15
INC500306,2023-05-04 19:26:00,2023-05-04 19:26:00,Sewer,STATEN ISLAND,NYC 311,Open,0,2023-05-04
INC500307,2023-05-08 01:53:00,2023-05-08 01:53:00,Noise - Residential,STATEN ISLAND,DOT,Closed,0,2023-05-08
INC500308,2023-11-08 14:41:00,2023-11-22 14:41:00,Noise - Residential,QUEENS,DSNY,Closed,14,2023-11-08
INC500309,2023-11-11 17:17:00,2023-11-12 17:17:00,Street Light Condition,STATEN ISLAND,NYPD,Closed,1,2023-11-11
INC500310,2023-10-08 08:43:00,2023-10-11 08:43:00,Blocked Driveway,QUEENS,NYC 311,Open,3,2023-10-08
INC500311,2023-10-15 09:43:00,2023-10-17 09:43:00,Street Condition,MANHATTAN,DSNY,Closed,2,2023-10-15
INC500312,2023-10-06 19:08:00,2023-10-07 19:08:00,Noise - Residential,STATEN ISLAND,DEP,Closed,1,2023-10-06
INC500313,2023-04-25 22:26:00,2023-04-28 22:26:00,Rodent,MANHATTAN,NYPD,Closed,3,2023-04-25
INC500314,2023-09-01 03:48:00,2023-09-06 03:48:00,Street Condition,BRONX,NYC 311,Closed,5,2023-09-01
INC500315,2023-02-08 19:37:00,2023-02-09 19:37:00,Blocked Driveway,BRONX,DEP,Closed,1,2023-02-08
INC500316,2023-07-03 16:42:00,2023-07-06 16:42:00,Street Light Condition,BRONX,DSNY,Open,3,2023-07-03
INC500317,2023-04-06 02:44:00,2023-04-09 02:44:00,Street Condition,BRONX,NYC 311,Closed,3,2023-04-06
INC500318,2023-01-29 20:34:00,2023-01-29 20:34:00,Blocked Driveway,QUEENS,NYC 311,Closed,0,2023-01-29
INC500319,2023-12-01 23:56:00,2023-12-08 23:56:00,Sewer,BROOKLYN,DSNY,Closed,7,2023-12-01
INC500320,2023-07-03 06:22:00,2023-07-10 06:22:00,Noise - Residential,STATEN ISLAND,DOB,Pending,7,2023-07-03
INC500321,2023-06-02 22:11:00,2023-06-09 22:11:00,Blocked Driveway,BRONX,DOT,Closed,7,2023-06-02
INC500322,2023-10-12 21:59:00,2023-10-19 21:59:00,Sewer,QUEENS,DOB,Closed,7,2023-10-12
INC500323,2023-08-01 03:02:00,2023-08-08 03:02:00,Illegal Parking,BROOKLYN,NYC 311,Open,7,2023-08-01
INC500324,2023-02-28 20:29:00,2023-03-01 20:29:00,Noise - Residential,BROOKLYN,NYC 311,Closed,1,2023-02-28
INC500325,2023-10-17 18:35:00,2023-10-17 18:35:00,Heat,BROOKLYN,NYPD,Closed,0,2023-10-17
INC500326,2023-01-06 12:42:00,2023-01-06 12:42:00,Water System,STATEN ISLAND,DOT,Closed,0,2023-01-06
INC500327,2023-02-18 00:57:00,2023-02-19 00:57:00,Water System,MANHATTAN,DSNY,Closed,1,2023-02-18
INC500328,2023-08-01 07:20:00,2023-08-08 07:20:00,Street Condition,QUEENS,DOB,Pending,7,2023-08-01
INC500329,2023-04-02 02:30:00,2023-04-12 02:30:00,Street Condition,QUEENS,DOB,Closed,10,2023-04-02
INC500330,2023-06-02 05:39:00,2023-06-16 05:39:00,Rodent,MANHATTAN,NYPD,Pending,14,2023-06-02
INC500331,2023-07-22 19:54:00,2023-07-22 19:54:00,Blocked Driveway,STATEN ISLAND,NYPD,Open,0,2023-07-22
INC500332,2023-12-02 01:15:00,2023-12-04 01:15:00,Rodent,MANHATTAN,DOB,Open,2,2023-12-02
INC500333,2023-01-13 02:47:00,2023-01-20 02:47:00,Noise - Residential,MANHATTAN,DEP,Closed,7,2023-01-13
INC500334,2023-05-26 19:17:00,2023-05-26 19:17:00,Noise - Residential,MANHATTAN,DEP,Closed,0,2023-05-26
INC500335,2023-10-24 04:48:00,2023-10-26 04:48:00,Blocked Driveway,QUEENS,DEP,Closed,2,2023-10-24
INC500336,2023-04-04 21:03:00,2023-04-14 21:03:00,Illegal Parking,BRONX,DSNY,Closed,10,2023-04-04
INC500337,2023-06-16 22:10:00,2023-06-26 22:10:00,Heat,STATEN ISLAND,DSNY,Closed,10,2023-06-16
INC500338,2023-04-07 02:49:00,2023-04-08 02:49:00,Street Condition,STATEN ISLAND,NYC 311,Closed,1,2023-04-07
INC500339,2023-03-07 07:15:00,2023-03-10 07:15:00,Rodent,QUEENS,DOT,Closed,3,2023-03-07
INC500340,2023-08-30 17:12:00,2023-08-30 17:12:00,Noise - Residential,QUEENS,NYPD,Pending,0,2023-08-30
INC500341,2023-02-28 20:04:00,2023-02-28 20:04:00,Heat,STATEN ISLAND,NYC 311,Closed,0,2023-02-28
INC500342,2023-02-25 16:45:00,2023-02-26 16:45:00,Rodent,STATEN ISLAND,DSNY,Closed,1,2023-02-25
INC500343,2023-10-31 21:20:00,2023-11-02 21:20:00,Street Condition,MANHATTAN,DOB,Closed,2,2023-10-31
INC500344,2023-11-26 14:20:00,2023-12-03 14:20:00,Sewer,STATEN ISLAND,NYPD,Open,7,2023-11-26
INC500345,2023-02-04 12:01:00,2023-02-09 12:01:00,Street Light Condition,BRONX,DOB,Closed,5,2023-02-04
INC500346,2023-10-19 11:04:00,2023-10-19 11:04:00,Street Condition,STATEN ISLAND,NYC 311,Open,0,2023-10-19
INC500347,2023-10-06 19:27:00,2023-10-06 19:27:00,Noise - Residential,MANHATTAN,DOB,Closed,0,2023-10-06
INC500348,2023-08-03 00:01:00,2023-08-13 00:01:00,Illegal Parking,QUEENS,NYC 311,Closed,10,2023-08-03
INC500349,2023-06-14 04:07:00,2023-06-14 04:07:00,Street Condition,BRONX,DOB,Closed,0,2023-06-14
INC500350,2023-05-17 06:59:00,2023-05-17 06:59:00,Illegal Parking,STATEN ISLAND,DSNY,Closed,0,2023-05-17
INC500351,2023-04-03 06:43:00,2023-04-06 06:43:00,Rodent,STATEN ISLAND,DEP,Pending,3,2023-04-03
INC500352,2023-09-03 10:56:00,2023-09-05 10:56:00,Sewer,QUEENS,DSNY,Pending,2,2023-09-03
INC500353,2023-02-27 01:44:00,2023-03-02 01:44:00,Noise - Residential,QUEENS,DOB,Closed,3,2023-02-27
INC500354,2023-12-18 23:25:00,2023-12-19 23:25:00,Street Light Condition,BROOKLYN,NYPD,Open,1,2023-12-18
INC500355,2023-03-23 05:22:00,2023-03-24 05:22:00,Blocked Driveway,BROOKLYN,NYPD,Closed,1,2023-03-23
INC500356,2023-07-05 07:30:00,2023-07-12 07:30:00,Street Condition,BRONX,NYPD,Closed,7,2023-07-05
INC500357,2023-08-17 15:52:00,2023-08-19 15:52:00,Sewer,MANHATTAN,NYC 311,Closed,2,2023-08-17
INC500358,2023-05-23 18:22:00,2023-05-23 18:22:00,Blocked Driveway,QUEENS,NYPD,Closed,0,2023-05-23
INC500359,2023-05-30 23:19:00,2023-06-02 23:19:00,Illegal Parking,QUEENS,NYC 311,Closed,3,2023-05-30
INC500360,2023-03-02 07:14:00,2023-03-09 07:14:00,Rodent,MANHATTAN,DSNY,Closed,7,2023-03-02
INC500361,2023-07-12 14:17:00,2023-07-13 14:17:00,Street Light Condition,QUEENS,DOT,Closed,1,2023-07-12
INC500362,2023-12-27 00:39:00,2024-01-10 00:39:00,Street Condition,BROOKLYN,DSNY,Pending,14,2023-12-27
INC500363,2023-04-02 19:32:00,2023-04-02 19:32:00,Rodent,BROOKLYN,DEP,Closed,0,2023-04-02
INC500364,2023-10-20 09:42:00,2023-10-21 09:42:00,Blocked Driveway,STATEN ISLAND,NYC 311,Closed,1,2023-10-20
INC500365,2023-12-09 10:36:00,2023-12-14 10:36:00,Rodent,MANHATTAN,DOB,Open,5,2023-12-09
INC500366,2023-08-05 06:38:00,2023-08-06 06:38:00,Blocked Driveway,QUEENS,DEP,Closed,1,2023-08-05
INC500367,2023-12-16 03:40:00,2023-12-30 03:40:00,Street Condition,MANHATTAN,DOT,Pending,14,2023-12-16
INC500368,2023-07-13 23:17:00,2023-07-23 23:17:00,Heat,STATEN ISLAND,NYC 311,Open,10,2023-07-13
INC500369,2023-06-23 23:50:00,2023-06-26 23:50:00,Noise - Residential,MANHATTAN,DSNY,Closed,3,2023-06-23
INC500370,2023-11-13 15:36:00,2023-11-13 15:36:00,Blocked Driveway,QUEENS,NYC 311,Open,0,2023-11-13
INC500371,2023-09-22 16:38:00,2023-09-25 16:38:00,Street Light Condition,BROOKLYN,DEP,Pending,3,2023-09-22
INC500372,2023-08-25 14:54:00,2023-08-27 14:54:00,Derelict Vehicle,MANHATTAN,NYC 311,Closed,2,2023-08-25
INC500373,2023-10-14 05:28:00,2023-10-17 05:28:00,Illegal Parking,QUEENS,DOB,Closed,3,2023-10-14
INC500374,2023-12-21 19:32:00,2023-12-22 19:32:00,Noise - Residential,QUEENS,NYC 311,Closed,1,2023-12-21
INC500375,2023-01-02 10:38:00,2023-01-04 10:38:00,Noise - Residential,BROOKLYN,NYC 311,Open,2,2023-01-02
INC500376,2023-11-11 16:08:00,2023-11-14 16:08:00,Illegal Parking,MANHATTAN,DOT,Closed,3,2023-11-11
INC500377,2023-09-24 09:43:00,2023-10-04 09:43:00,Illegal Parking,BROOKLYN,DOB,Closed,10,2023-09-24
INC500378,2023-01-05 16:42:00,2023-01-12 16:42:00,Noise - Residential,BRONX,NYPD,Closed,7,2023-01-05
INC500379,2023-05-26 00:32:00,2023-05-28 00:32:00,Derelict Vehicle,MANHATTAN,DOB,Closed,2,2023-05-26
INC500380,2023-03-16 14:21:00,2023-03-16 14:21:00,Street Condition,BRONX,DOT,Closed,0,2023-03-16
INC500381,2023-12-21 21:50:00,2023-12-31 21:50:00,Noise - Residential,MANHATTAN,DOB,Closed,10,2023-12-21
INC500382,2023-06-19 06:05:00,2023-06-20 06:05:00,Illegal Parking,BRONX,NYC 311,Closed,1,2023-06-19
INC500383,2023-11-25 16:32:00,2023-11-26 16:32:00,Noise - Residential,STATEN ISLAND,DEP,Closed,1,2023-11-25
INC500384,2023-09-05 13:16:00,2023-09-05 13:16:00,Street Light Condition,STATEN ISLAND,DEP,Closed,0,2023-09-05
INC500385,2023-10-25 22:24:00,2023-10-27 22:24:00,Illegal Parking,BROOKLYN,DEP,Closed,2,2023-10-25
INC500386,2023-12-13 02:50:00,2023-12-16 02:50:00,Blocked Driveway,BROOKLYN,NYC 311,Closed,3,2023-12-13
INC500387,2023-08-03 23:32:00,2023-08-03 23:32:00,Noise - Residential,MANHATTAN,NYPD,Closed,0,2023-08-03
INC500388,2023-12-23 23:26:00,2023-12-30 23:26:00,Street Condition,MANHATTAN,NYPD,Closed,7,2023-12-23
INC500389,2023-06-20 13:51:00,2023-06-25 13:51:00,Water System,STATEN ISLAND,DSNY,Pending,5,2023-06-20
INC500390,2023-07-08 10:26:00,2023-07-18 10:26:00,Water System,STATEN ISLAND,NYC 311,Closed,10,2023-07-08
INC500391,2023-01-27 01:51:00,2023-02-06 01:51:00,Street Light Condition,STATEN ISLAND,DOB,Closed,10,2023-01-27
INC500392,2023-07-10 21:03:00,2023-07-10 21:03:00,Sewer,STATEN ISLAND,DEP,Closed,0,2023-07-10
INC500393,2023-07-06 14:23:00,2023-07-08 14:23:00,Illegal Parking,STATEN ISLAND,DSNY,Open,2,2023-07-06
INC500394,2023-06-26 15:53:00,2023-07-03 15:53:00,Illegal Parking,BRONX,DSNY,Pending,7,2023-06-26
INC500395,2023-09-25 15:50:00,2023-10-02 15:50:00,Noise - Residential,BROOKLYN,NYPD,Closed,7,2023-09-25
INC500396,2023-05-14 06:50:00,2023-05-19 06:50:00,Sewer,MANHATTAN,DOB,Closed,5,2023-05-14
INC500397,2023-07-29 22:01:00,2023-07-30 22:01:00,Noise - Residential,STATEN ISLAND,DOB,Closed,1,2023-07-29
INC500398,2023-08-10 12:33:00,2023-08-17 12:33:00,Blocked Driveway,BROOKLYN,DOB,Open,7,2023-08-10
INC500399,2023-09-07 00:25:00,2023-09-17 00:25:00,Street Condition,BRONX,DSNY,Closed,10,2023-09-07
INC500400,2023-12-19 04:33:00,2024-01-02 04:33:00,Rodent,MANHATTAN,NYPD,Open,14,2023-12-19
INC500401,2023-05-07 01:13:00,2023-05-09 01:13:00,Illegal Parking,STATEN ISLAND,DEP,Pending,2,2023-05-07
INC500402,2023-03-17 01:54:00,2023-03-18 01:54:00,Illegal Parking,BRONX,DOT,Closed,1,2023-03-17
INC500403,2023-07-08 23:16:00,2023-07-11 23:16:00,Noise - Residential,QUEENS,DSNY,Closed,3,2023-07-08
INC500404,2023-11-17 03:07:00,2023-11-17 03:07:00,Illegal Parking,STATEN ISLAND,NYPD,Closed,0,2023-11-17
INC500405,2023-09-18 06:15:00,2023-09-18 06:15:00,Noise - Residential,QUEENS,DOB,Closed,0,2023-09-18
INC500406,2023-02-25 18:03:00,2023-02-26 18:03:00,Street Condition,MANHATTAN,DEP,Closed,1,2023-02-25
INC500407,2023-09-28 20:37:00,2023-10-12 20:37:00,Rodent,MANHATTAN,NYPD,Pending,14,2023-09-28
INC500408,2023-07-29 01:23:00,2023-07-29 01:23:00,Street Light Condition,BRONX,NYPD,Closed,0,2023-07-29
INC500409,2023-10-31 08:07:00,2023-10-31 08:07:00,Water System,BRONX,DSNY,Closed,0,2023-10-31
INC500410,2023-06-29 15:49:00,2023-06-29 15:49:00,Blocked Driveway,BRONX,DOT,Closed,0,2023-06-29
INC500411,2023-08-18 21:10:00,2023-08-23 21:10:00,Rodent,BROOKLYN,DEP,Closed,5,2023-08-18
INC500412,2023-03-18 16:15:00,2023-03-23 16:15:00,Illegal Parking,MANHATTAN,DOB,Closed,5,2023-03-18
INC500413,2023-12-10 15:23:00,2023-12-13 15:23:00,Street Light Condition,STATEN ISLAND,DOT,Closed,3,2023-12-10
INC500414,2023-04-06 15:47:00,2023-04-16 15:47:00,Noise - Residential,QUEENS,DSNY,Closed,10,2023-04-06
INC500415,2023-11-02 23:16:00,2023-11-09 23:16:00,Street Light Condition,MANHATTAN,DOB,Closed,7,2023-11-02
INC500416,2023-02-08 06:25:00,2023-02-18 06:25:00,Street Condition,STATEN ISLAND,NYC 311,Closed,10,2023-02-08
INC500417,2023-10-15 07:22:00,2023-10-17 07:22:00,Heat,STATEN ISLAND,DOT,Closed,2,2023-10-15
INC500418,2023-07-06 04:20:00,2023-07-20 04:20:00,Derelict Vehicle,MANHATTAN,DOT,Closed,14,2023-07-06
INC500419,2023-08-22 16:17:00,2023-09-01 16:17:00,Street Condition,STATEN ISLAND,DOT,Open,10,2023-08-22
INC500420,2023-08-13 08:05:00,2023-08-16 08:05:00,Noise - Residential,QUEENS,DSNY,Closed,3,2023-08-13
INC500421,2023-06-12 17:20:00,2023-06-14 17:20:00,Sewer,MANHATTAN,NYPD,Open,2,2023-06-12
INC500422,2023-02-24 11:06:00,2023-02-25 11:06:00,Street Condition,QUEENS,DEP,Closed,1,2023-02-24
INC500423,2023-07-08 18:30:00,2023-07-09 18:30:00,Illegal Parking,STATEN ISLAND,DOB,Closed,1,2023-07-08
INC500424,2023-06-26 18:58:00,2023-06-27 18:58:00,Sewer,BRONX,DEP,Closed,1,2023-06-26
INC500425,2023-05-25 20:53:00,2023-05-26 20:53:00,Noise - Residential,QUEENS,DSNY,Closed,1,2023-05-25
INC500426,2023-09-01 11:36:00,2023-09-03 11:36:00,Blocked Driveway,MANHATTAN,DSNY,Closed,2,2023-09-01
INC500427,2023-10-24 06:12:00,2023-11-03 06:12:00,Derelict Vehicle,MANHATTAN,DSNY,Closed,10,2023-10-24
INC500428,2023-01-27 16:24:00,2023-02-06 16:24:00,Noise - Residential,BRONX,NYPD,Closed,10,2023-01-27
INC500429,2023-03-14 04:43:00,2023-03-16 04:43:00,Sewer,QUEENS,NYC 311,Closed,2,2023-03-14
INC500430,2023-12-18 03:07:00,2023-12-18 03:07:00,Blocked Driveway,QUEENS,DEP,Closed,0,2023-12-18
INC500431,2023-07-29 09:28:00,2023-08-08 09:28:00,Derelict Vehicle,QUEENS,DSNY,Closed,10,2023-07-29
INC500432,2023-08-22 03:26:00,2023-08-27 03:26:00,Water System,STATEN ISLAND,NYPD,Closed,5,2023-08-22
INC500433,2023-10-30 14:39:00,2023-11-01 14:39:00,Street Light Condition,STATEN ISLAND,DSNY,Pending,2,2023-10-30
INC500434,2023-01-15 06:00:00,2023-01-16 06:00:00,Illegal Parking,BRONX,DSNY,Open,1,2023-01-15
INC500435,2023-10-07 18:38:00,2023-10-17 18:38:00,Street Light Condition,BROOKLYN,NYC 311,Open,10,2023-10-07
INC500436,2023-04-11 07:50:00,2023-04-13 07:50:00,Sewer,STATEN ISLAND,NYPD,Pending,2,2023-04-11
INC500437,2023-05-23 05:21:00,2023-05-30 05:21:00,Noise - Residential,BROOKLYN,NYC 311,Closed,7,2023-05-23
INC500438,2023-11-08 16:34:00,2023-11-22 16:34:00,Blocked Driveway,BROOKLYN,NYPD,Closed,14,2023-11-08
INC500439,2023-01-27 16:57:00,2023-01-27 16:57:00,Noise - Residential,BRONX,DOB,Closed,0,2023-01-27
INC500440,2023-01-23 06:46:00,2023-01-30 06:46:00,Street Condition,MANHATTAN,DEP,Open,7,2023-01-23
INC500441,2023-10-02 21:42:00,2023-10-09 21:42:00,Noise - Residential,BROOKLYN,NYC 311,Closed,7,2023-10-02
