unique_key,created_date,closed_date,complaint_type,borough,agency,status
INC500259,2023-10-28 20:20:00,2023-10-28 20:20:00,Derelict Vehicle,STATEN ISLAND,DSNY,Closed
INC500260,2023-06-04 11:45:00,2023-06-04 11:45:00,Blocked Driveway,MANHATTAN,DSNY,Closed
INC500261,2023-01-08 05:51:00,2023-01-09 05:51:00,Blocked Driveway,BRONX,DSNY,Pending
INC500262,2023-04-12 13:40:00,2023-04-14 13:40:00,Illegal Parking,BROOKLYN,DSNY,Closed
INC500263,2023-10-03 11:23:00,2023-10-05 11:23:00,Sewer,BROOKLYN,DOB,Closed
INC500264,2023-06-15 07:25:00,2023-06-15 07:25:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed
INC500265,2023-05-15 04:53:00,2023-05-16 04:53:00,Water System,MANHATTAN,DSNY,Closed
INC500266,2023-11-09 09:13:00,2023-11-11 09:13:00,Noise - Residential,STATEN ISLAND,DOB,Closed
INC500267,2023-06-27 15:10:00,2023-06-27 15:10:00,Noise - Residential,MANHATTAN,DOT,Closed
INC500268,2023-12-18 08:41:00,2023-12-25 08:41:00,Noise - Residential,STATEN ISLAND,NYPD,Closed
INC500269,2023-10-12 05:56:00,2023-10-17 05:56:00,Illegal Parking,BRONX,DOB,Closed
INC500270,2023-02-19 08:28:00,2023-02-26 08:28:00,Heat,STATEN ISLAND,DEP,Closed
INC500271,2023-09-27 04:05:00,2023-09-28 04:05:00,Water System,MANHATTAN,NYC 311,Closed
INC500272,2023-01-15 17:07:00,2023-01-16 17:07:00,Blocked Driveway,QUEENS,NYPD,Closed
INC500273,2023-01-26 14:06:00,2023-02-02 14:06:00,Street Light Condition,MANHATTAN,DOB,Closed
INC500274,2023-06-27 06:09:00,2023-06-30 06:09:00,Noise - Residential,BROOKLYN,DOT,Closed
INC500275,2023-11-14 15:32:00,2023-11-19 15:32:00,Noise - Residential,QUEENS,NYC 311,Open
INC500276,2023-06-28 17:13:00,2023-07-08 17:13:00,Street Condition,STATEN ISLAND,DSNY,Closed
INC500277,2023-02-27 00:32:00,2023-03-13 00:32:00,Noise - Residential,BROOKLYN,DOT,Open
INC500278,2023-07-11 21:34:00,2023-07-12 21:34:00,Illegal Parking,STATEN ISLAND,DOB,Closed
INC500279,2023-03-22 07:03:00,2023-03-27 07:03:00,Rodent,MANHATTAN,DOT,Closed
INC500280,2023-11-29 19:35:00,2023-11-29 19:35:00,Noise - Residential,STATEN ISLAND,DSNY,Open
INC500281,2023-09-16 10:18:00,2023-09-18 10:18:00,Illegal Parking,BRONX,DEP,Pending
INC500282,2023-12-13 08:37:00,2023-12-14 08:37:00,Street Condition,BRONX,DEP,Closed
INC500283,2023-01-25 15:17:00,2023-01-27 15:17:00,Derelict Vehicle,QUEENS,DOT,Closed
INC500284,2023-04-29 13:35:00,2023-04-30 13:35:00,Street Light Condition,QUEENS,NYPD,Open
INC500285,2023-08-12 08:55:00,2023-08-22 08:55:00,Blocked Driveway,QUEENS,DOT,Closed
INC500286,2023-07-14 17:29:00,2023-07-17 17:29:00,Sewer,STATEN ISLAND,NYC 311,Closed
INC500287,2023-10-13 14:18:00,2023-10-13 14:18:00,Noise - Residential,BROOKLYN,DSNY,Closed
INC500288,2023-12-29 14:33:00,2024-01-01 14:33:00,Derelict Vehicle,STATEN ISLAND,DEP,Closed
INC500289,2023-05-19 02:37:00,2023-05-22 02:37:00,Noise - Residential,BROOKLYN,NYPD,Pending
INC500290,2023-01-12 20:13:00,2023-01-17 20:13:00,Blocked Driveway,BROOKLYN,NYPD,Pending
INC500291,2023-08-15 18:56:00,2023-08-17 18:56:00,Rodent,BRONX,DSNY,Closed
INC500292,2023-05-27 04:00:00,2023-05-29 04:00:00,Illegal Parking,BRONX,DOT,Closed
INC500293,2023-05-31 05:33:00,2023-06-02 05:33:00,Blocked Driveway,MANHATTAN,DSNY,Pending
INC500294,2023-10-12 05:07:00,2023-10-14 05:07:00,Street Condition,BROOKLYN,NYC 311,Closed
INC500295,2023-02-09 04:29:00,2023-02-11 04:29:00,Illegal Parking,QUEENS,NYPD,Pending
INC500296,2023-09-30 18:26:00,2023-10-02 18:26:00,Heat,STATEN ISLAND,DOT,Closed
INC500297,2023-09-29 18:51:00,2023-09-29 18:51:00,Street Light Condition,QUEENS,NYPD,Closed
INC500298,2023-12-02 23:45:00,2023-12-02 23:45:00,Illegal Parking,QUEENS,DEP,Open
INC500299,2023-08-28 10:02:00,2023-09-07 10:02:00,Illegal Parking,QUEENS,NYC 311,Closed
INC500300,2023-07-18 03:13:00,2023-07-20 03:13:00,Water System,BROOKLYN,NYPD,Closed
INC500301,2023-10-14 06:30:00,2023-10-14 06:30:00,Noise - Residential,MANHATTAN,DEP,Closed
INC500302,2023-03-07 08:40:00,2023-03-08 08:40:00,Rodent,BROOKLYN,DEP,Closed
INC500303,2023-06-17 14:09:00,2023-06-22 14:09:00,Water System,BRONX,DOT,Closed
INC500304,2023-10-18 13:48:00,2023-10-28 13:48:00,Heat,BRONX,DEP,Closed
INC500305,2023-12-15 04:15:00,2023-12-17 04:15:00,Sewer,MANHATTAN,NYPD,Closed
INC500306,2023-05-04 19:26:00,2023-05-04 19:26:00,Sewer,STATEN ISLAND,NYC 311,Open
INC500307,2023-05-08 01:53:00,2023-05-08 01:53:00,Noise - Residential,STATEN ISLAND,DOT,Closed
INC500308,2023-11-08 14:41:00,2023-11-22 14:41:00,Noise - Residential,QUEENS,DSNY,Closed
INC500309,2023-11-11 17:17:00,2023-11-12 17:17:00,Street Light Condition,STATEN ISLAND,NYPD,Closed
INC500310,2023-10-08 08:43:00,2023-10-11 08:43:00,Blocked Driveway,QUEENS,NYC 311,Open
INC500311,2023-10-15 09:43:00,2023-10-17 09:43:00,Street Condition,MANHATTAN,DSNY,Closed
INC500312,2023-10-06 19:08:00,2023-10-07 19:08:00,Noise - Residential,STATEN ISLAND,DEP,Closed
INC500313,2023-04-25 22:26:00,2023-04-28 22:26:00,Rodent,MANHATTAN,NYPD,Closed
INC500314,2023-09-01 03:48:00,2023-09-06 03:48:00,Street Condition,BRONX,NYC 311,Closed
INC500315,2023-02-08 19:37:00,2023-02-09 19:37:00,Blocked Driveway,BRONX,DEP,Closed
INC500316,2023-07-03 16:42:00,2023-07-06 16:42:00,Street Light Condition,BRONX,DSNY,Open
INC500317,2023-04-06 02:44:00,2023-04-09 02:44:00,Street Condition,BRONX,NYC 311,Closed
INC500318,2023-01-29 20:34:00,2023-01-29 20:34:00,Blocked Driveway,QUEENS,NYC 311,Closed
INC500319,2023-12-01 23:56:00,2023-12-08 23:56:00,Sewer,BROOKLYN,DSNY,Closed
INC500320,2023-07-03 06:22:00,2023-07-10 06:22:00,Noise - Residential,STATEN ISLAND,DOB,Pending
INC500321,2023-06-02 22:11:00,2023-06-09 22:11:00,Blocked Driveway,BRONX,DOT,Closed
INC500322,2023-10-12 21:59:00,2023-10-19 21:59:00,Sewer,QUEENS,DOB,Closed
INC500323,2023-08-01 03:02:00,2023-08-08 03:02:00,Illegal Parking,BROOKLYN,NYC 311,Open
INC500324,2023-02-28 20:29:00,2023-03-01 20:29:00,Noise - Residential,BROOKLYN,NYC 311,Closed
INC500325,2023-10-17 18:35:00,2023-10-17 18:35:00,Heat,BROOKLYN,NYPD,Closed
INC500326,2023-01-06 12:42:00,2023-01-06 12:42:00,Water System,STATEN ISLAND,DOT,Closed
INC500327,2023-02-18 00:57:00,2023-02-19 00:57:00,Water System,MANHATTAN,DSNY,Closed
INC500328,2023-08-01 07:20:00,2023-08-08 07:20:00,Street Condition,QUEENS,DOB,Pending
INC500329,2023-04-02 02:30:00,2023-04-12 02:30:00,Street Condition,QUEENS,DOB,Closed
INC500330,2023-06-02 05:39:00,2023-06-16 05:39:00,Rodent,MANHATTAN,NYPD,Pending
INC500331,2023-07-22 19:54:00,2023-07-22 19:54:00,Blocked Driveway,STATEN ISLAND,NYPD,Open
INC500332,2023-12-02 01:15:00,2023-12-04 01:15:00,Rodent,MANHATTAN,DOB,Open
INC500333,2023-01-13 02:47:00,2023-01-20 02:47:00,Noise - Residential,MANHATTAN,DEP,Closed
INC500334,2023-05-26 19:17:00,2023-05-26 19:17:00,Noise - Residential,MANHATTAN,DEP,Closed
INC500335,2023-10-24 04:48:00,2023-10-26 04:48:00,Blocked Driveway,QUEENS,DEP,Closed
INC500336,2023-04-04 21:03:00,2023-04-14 21:03:00,Illegal Parking,BRONX,DSNY,Closed
INC500337,2023-06-16 22:10:00,2023-06-26 22:10:00,Heat,STATEN ISLAND,DSNY,Closed
INC500338,2023-04-07 02:49:00,2023-04-08 02:49:00,Street Condition,STATEN ISLAND,NYC 311,Closed
INC500339,2023-03-07 07:15:00,2023-03-10 07:15:00,Rodent,QUEENS,DOT,Closed
INC500340,2023-08-30 17:12:00,2023-08-30 17:12:00,Noise - Residential,QUEENS,NYPD,Pending
INC500341,2023-02-28 20:04:00,2023-02-28 20:04:00,Heat,STATEN ISLAND,NYC 311,Closed
INC500342,2023-02-25 16:45:00,2023-02-26 16:45:00,Rodent,STATEN ISLAND,DSNY,Closed
INC500343,2023-10-31 21:20:00,2023-11-02 21:20:00,Street Condition,MANHATTAN,DOB,Closed
INC500344,2023-11-26 14:20:00,2023-12-03 14:20:00,Sewer,STATEN ISLAND,NYPD,Open
INC500345,2023-02-04 12:01:00,2023-02-09 12:01:00,Street Light Condition,BRONX,DOB,Closed
INC500346,2023-10-19 11:04:00,2023-10-19 11:04:00,Street Condition,STATEN ISLAND,NYC 311,Open
INC500347,2023-10-06 19:27:00,2023-10-06 19:27:00,Noise - Residential,MANHATTAN,DOB,Closed
INC500348,2023-08-03 00:01:00,2023-08-13 00:01:00,Illegal Parking,QUEENS,NYC 311,Closed
INC500349,2023-06-14 04:07:00,2023-06-14 04:07:00,Street Condition,BRONX,DOB,Closed
INC500350,2023-05-17 06:59:00,2023-05-17 06:59:00,Illegal Parking,STATEN ISLAND,DSNY,Closed
INC500351,2023-04-03 06:43:00,2023-04-06 06:43:00,Rodent,STATEN ISLAND,DEP,Pending
INC500352,2023-09-03 10:56:00,2023-09-05 10:56:00,Sewer,QUEENS,DSNY,Pending
INC500353,2023-02-27 01:44:00,2023-03-02 01:44:00,Noise - Residential,QUEENS,DOB,Closed
INC500354,2023-12-18 23:25:00,2023-12-19 23:25:00,Street Light Condition,BROOKLYN,NYPD,Open
INC500355,2023-03-23 05:22:00,2023-03-24 05:22:00,Blocked Driveway,BROOKLYN,NYPD,Closed
INC500356,2023-07-05 07:30:00,2023-07-12 07:30:00,Street Condition,BRONX,NYPD,Closed
INC500357,2023-08-17 15:52:00,2023-08-19 15:52:00,Sewer,MANHATTAN,NYC 311,Closed
INC500358,2023-05-23 18:22:00,2023-05-23 18:22:00,Blocked Driveway,QUEENS,NYPD,Closed
INC500359,2023-05-30 23:19:00,2023-06-02 23:19:00,Illegal Parking,QUEENS,NYC 311,Closed
INC500360,2023-03-02 07:14:00,2023-03-09 07:14:00,Rodent,MANHATTAN,DSNY,Closed
INC500361,2023-07-12 14:17:00,2023-07-13 14:17:00,Street Light Condition,QUEENS,DOT,Closed
INC500362,2023-12-27 00:39:00,2024-01-10 00:39:00,Street Condition,BROOKLYN,DSNY,Pending
INC500363,2023-04-02 19:32:00,2023-04-02 19:32:00,Rodent,BROOKLYN,DEP,Closed
INC500364,2023-10-20 09:42:00,2023-10-21 09:42:00,Blocked Driveway,STATEN ISLAND,NYC 311,Closed
INC500365,2023-12-09 10:36:00,2023-12-14 10:36:00,Rodent,MANHATTAN,DOB,Open
INC500366,2023-08-05 06:38:00,2023-08-06 06:38:00,Blocked Driveway,QUEENS,DEP,Closed
INC500367,2023-12-16 03:40:00,2023-12-30 03:40:00,Street Condition,MANHATTAN,DOT,Pending
INC500368,2023-07-13 23:17:00,2023-07-23 23:17:00,Heat,STATEN ISLAND,NYC 311,Open
INC500369,2023-06-23 23:50:00,2023-06-26 23:50:00,Noise - Residential,MANHATTAN,DSNY,Closed
INC500370,2023-11-13 15:36:00,2023-11-13 15:36:00,Blocked Driveway,QUEENS,NYC 311,Open
INC500371,2023-09-22 16:38:00,2023-09-25 16:38:00,Street Light Condition,BROOKLYN,DEP,Pending
INC500372,2023-08-25 14:54:00,2023-08-27 14:54:00,Derelict Vehicle,MANHATTAN,NYC 311,Closed
INC500373,2023-10-14 05:28:00,2023-10-17 05:28:00,Illegal Parking,QUEENS,DOB,Closed
INC500374,2023-12-21 19:32:00,2023-12-22 19:32:00,Noise - Residential,QUEENS,NYC 311,Closed
INC500375,2023-01-02 10:38:00,2023-01-04 10:38:00,Noise - Residential,BROOKLYN,NYC 311,Open
INC500376,2023-11-11 16:08:00,2023-11-14 16:08:00,Illegal Parking,MANHATTAN,DOT,Closed
INC500377,2023-09-24 09:43:00,2023-10-04 09:43:00,Illegal Parking,BROOKLYN,DOB,Closed
INC500378,2023-01-05 16:42:00,2023-01-12 16:42:00,Noise - Residential,BRONX,NYPD,Closed
INC500379,2023-05-26 00:32:00,2023-05-28 00:32:00,Derelict Vehicle,MANHATTAN,DOB,Closed
INC500380,2023-03-16 14:21:00,2023-03-16 14:21:00,Street Condition,BRONX,DOT,Closed
INC500381,2023-12-21 21:50:00,2023-12-31 21:50:00,Noise - Residential,MANHATTAN,DOB,Closed
INC500382,2023-06-19 06:05:00,2023-06-20 06:05:00,Illegal Parking,BRONX,NYC 311,Closed
INC500383,2023-11-25 16:32:00,2023-11-26 16:32:00,Noise - Residential,STATEN ISLAND,DEP,Closed
INC500384,2023-09-05 13:16:00,2023-09-05 13:16:00,Street Light Condition,STATEN ISLAND,DEP,Closed
INC500385,2023-10-25 22:24:00,2023-10-27 22:24:00,Illegal Parking,BROOKLYN,DEP,Closed
INC500386,2023-12-13 02:50:00,2023-12-16 02:50:00,Blocked Driveway,BROOKLYN,NYC 311,Closed
INC500387,2023-08-03 23:32:00,2023-08-03 23:32:00,Noise - Residential,MANHATTAN,NYPD,Closed
INC500388,2023-12-23 23:26:00,2023-12-30 23:26:00,Street Condition,MANHATTAN,NYPD,Closed
INC500389,2023-06-20 13:51:00,2023-06-25 13:51:00,Water System,STATEN ISLAND,DSNY,Pending
INC500390,2023-07-08 10:26:00,2023-07-18 10:26:00,Water System,STATEN ISLAND,NYC 311,Closed
INC500391,2023-01-27 01:51:00,2023-02-06 01:51:00,Street Light Condition,STATEN ISLAND,DOB,Closed
INC500392,2023-07-10 21:03:00,2023-07-10 21:03:00,Sewer,STATEN ISLAND,DEP,Closed
INC500393,2023-07-06 14:23:00,2023-07-08 14:23:00,Illegal Parking,STATEN ISLAND,DSNY,Open
INC500394,2023-06-26 15:53:00,2023-07-03 15:53:00,Illegal Parking,BRONX,DSNY,Pending
INC500395,2023-09-25 15:50:00,2023-10-02 15:50:00,Noise - Residential,BROOKLYN,NYPD,Closed
INC500396,2023-05-14 06:50:00,2023-05-19 06:50:00,Sewer,MANHATTAN,DOB,Closed
INC500397,2023-07-29 22:01:00,2023-07-30 22:01:00,Noise - Residential,STATEN ISLAND,DOB,Closed
INC500398,2023-08-10 12:33:00,2023-08-17 12:33:00,Blocked Driveway,BROOKLYN,DOB,Open
INC500399,2023-09-07 00:25:00,2023-09-17 00:25:00,Street Condition,BRONX,DSNY,Closed
INC500400,2023-12-19 04:33:00,2024-01-02 04:33:00,Rodent,MANHATTAN,NYPD,Open
INC500401,2023-05-07 01:13:00,2023-05-09 01:13:00,Illegal Parking,STATEN ISLAND,DEP,Pending
INC500402,2023-03-17 01:54:00,2023-03-18 01:54:00,Illegal Parking,BRONX,DOT,Closed
INC500403,2023-07-08 23:16:00,2023-07-11 23:16:00,Noise - Residential,QUEENS,DSNY,Closed
INC500404,2023-11-17 03:07:00,2023-11-17 03:07:00,Illegal Parking,STATEN ISLAND,NYPD,Closed
INC500405,2023-09-18 06:15:00,2023-09-18 06:15:00,Noise - Residential,QUEENS,DOB,Closed
INC500406,2023-02-25 18:03:00,2023-02-26 18:03:00,Street Condition,MANHATTAN,DEP,Closed
INC500407,2023-09-28 20:37:00,2023-10-12 20:37:00,Rodent,MANHATTAN,NYPD,Pending
INC500408,2023-07-29 01:23:00,2023-07-29 01:23:00,Street Light Condition,BRONX,NYPD,Closed
INC500409,2023-10-31 08:07:00,2023-10-31 08:07:00,Water System,BRONX,DSNY,Closed
INC500410,2023-06-29 15:49:00,2023-06-29 15:49:00,Blocked Driveway,BRONX,DOT,Closed
INC500411,2023-08-18 21:10:00,2023-08-23 21:10:00,Rodent,BROOKLYN,DEP,Closed
INC500412,2023-03-18 16:15:00,2023-03-23 16:15:00,Illegal Parking,MANHATTAN,DOB,Closed
INC500413,2023-12-10 15:23:00,2023-12-13 15:23:00,Street Light Condition,STATEN ISLAND,DOT,Closed
INC500414,2023-04-06 15:47:00,2023-04-16 15:47:00,Noise - Residential,QUEENS,DSNY,Closed
INC500415,2023-11-02 23:16:00,2023-11-09 23:16:00,Street Light Condition,MANHATTAN,DOB,Closed
INC500416,2023-02-08 06:25:00,2023-02-18 06:25:00,Street Condition,STATEN ISLAND,NYC 311,Closed
INC500417,2023-10-15 07:22:00,2023-10-17 07:22:00,Heat,STATEN ISLAND,DOT,Closed
INC500418,2023-07-06 04:20:00,2023-07-20 04:20:00,Derelict Vehicle,MANHATTAN,DOT,Closed
INC500419,2023-08-22 16:17:00,2023-09-01 16:17:00,Street Condition,STATEN ISLAND,DOT,Open
INC500420,2023-08-13 08:05:00,2023-08-16 08:05:00,Noise - Residential,QUEENS,DSNY,Closed
INC500421,2023-06-12 17:20:00,2023-06-14 17:20:00,Sewer,MANHATTAN,NYPD,Open
INC500422,2023-02-24 11:06:00,2023-02-25 11:06:00,Street Condition,QUEENS,DEP,Closed
INC500423,2023-07-08 18:30:00,2023-07-09 18:30:00,Illegal Parking,STATEN ISLAND,DOB,Closed
INC500424,2023-06-26 18:58:00,2023-06-27 18:58:00,Sewer,BRONX,DEP,Closed
INC500425,2023-05-25 20:53:00,2023-05-26 20:53:00,Noise - Residential,QUEENS,DSNY,Closed
INC500426,2023-09-01 11:36:00,2023-09-03 11:36:00,Blocked Driveway,MANHATTAN,DSNY,Closed
INC500427,2023-10-24 06:12:00,2023-11-03 06:12:00,Derelict Vehicle,MANHATTAN,DSNY,Closed
INC500428,2023-01-27 16:24:00,2023-02-06 16:24:00,Noise - Residential,BRONX,NYPD,Closed
INC500429,2023-03-14 04:43:00,2023-03-16 04:43:00,Sewer,QUEENS,NYC 311,Closed
INC500430,2023-12-18 03:07:00,2023-12-18 03:07:00,Blocked Driveway,QUEENS,DEP,Closed
INC500431,2023-07-29 09:28:00,2023-08-08 09:28:00,Derelict Vehicle,QUEENS,DSNY,Closed
INC500432,2023-08-22 03:26:00,2023-08-27 03:26:00,Water System,STATEN ISLAND,NYPD,Closed
INC500433,2023-10-30 14:39:00,2023-11-01 14:39:00,Street Light Condition,STATEN ISLAND,DSNY,Pending
INC500434,2023-01-15 06:00:00,2023-01-16 06:00:00,Illegal Parking,BRONX,DSNY,Open
INC500435,2023-10-07 18:38:00,2023-10-17 18:38:00,Street Light Condition,BROOKLYN,NYC 311,Open
INC500436,2023-04-11 07:50:00,2023-04-13 07:50:00,Sewer,STATEN ISLAND,NYPD,Pending
INC500437,2023-05-23 05:21:00,2023-05-30 05:21:00,Noise - Residential,BROOKLYN,NYC 311,Closed
INC500438,2023-11-08 16:34:00,2023-11-22 16:34:00,Blocked Driveway,BROOKLYN,NYPD,Closed
INC500439,2023-01-27 16:57:00,2023-01-27 16:57:00,Noise - Residential,BRONX,DOB,Closed
INC500440,2023-01-23 06:46:00,2023-01-30 06:46:00,Street Condition,MANHATTAN,DEP,Open
INC500441,2023-10-02 21:42:00,2023-10-09 21:42:00,Noise - Residential,BROOKLYN,NYC 311,Closed
INC500442,2023-07-04 11:20:00,2023-07-05 11:20:00,Street Condition,STATEN ISLAND,DOT,Closed
INC500443,2023-05-05 06:03:00,2023-05-10 06:03:00,Sewer,BRONX,DEP,Closed
INC500444,2023-09-17 22:15:00,2023-09-27 22:15:00,Street Light Condition,BRONX,NYPD,Closed
INC500445,2023-04-24 19:23:00,2023-04-24 19:23:00,Heat,BRONX,DOB,Pending
INC500446,2023-03-25 14:28:00,2023-03-27 14:28:00,Street Condition,STATEN ISLAND,DOB,Pending
INC500447,2023-12-05 17:46:00,2023-12-05 17:46:00,Illegal Parking,QUEENS,NYC 311,Closed
INC500448,2023-01-12 07:37:00,2023-01-15 07:37:00,Blocked Driveway,STATEN ISLAND,DEP,Closed
INC500449,2023-08-27 18:30:00,2023-08-30 18:30:00,Street Light Condition,MANHATTAN,DOT,Closed
INC500450,2023-01-11 04:34:00,2023-01-21 04:34:00,Street Light Condition,BRONX,DOB,Closed
INC500451,2023-03-29 10:17:00,2023-04-08 10:17:00,Water System,STATEN ISLAND,DEP,Open
INC500452,2023-11-18 16:31:00,2023-11-19 16:31:00,Street Condition,BROOKLYN,NYPD,Open
INC500453,2023-03-07 17:57:00,2023-03-12 17:57:00,Street Condition,STATEN ISLAND,NYC 311,Closed
INC500454,2023-12-29 10:01:00,2024-01-08 10:01:00,Water System,QUEENS,DOB,Closed
INC500455,2023-03-30 06:41:00,2023-04-02 06:41:00,Sewer,BRONX,DSNY,Closed
INC500456,2023-05-27 13:57:00,2023-05-28 13:57:00,Blocked Driveway,MANHATTAN,DOT,Open
INC500457,2023-07-03 14:34:00,2023-07-03 14:34:00,Rodent,MANHATTAN,NYPD,Open
INC500458,2023-01-29 07:14:00,2023-01-29 07:14:00,Derelict Vehicle,QUEENS,NYC 311,Closed
INC500459,2023-01-31 16:46:00,2023-01-31 16:46:00,Blocked Driveway,MANHATTAN,DOB,Closed
INC500460,2023-02-05 11:13:00,2023-02-06 11:13:00,Rodent,BRONX,NYPD,Closed
INC500461,2023-08-31 01:00:00,2023-09-10 01:00:00,Sewer,QUEENS,DOT,Closed
INC500462,2023-07-07 18:23:00,2023-07-09 18:23:00,Blocked Driveway,MANHATTAN,DOB,Closed
INC500463,2023-05-24 06:30:00,2023-05-29 06:30:00,Heat,QUEENS,DOB,Pending
INC500464,2023-03-19 01:16:00,2023-03-21 01:16:00,Heat,BRONX,DOB,Open
INC500465,2023-04-06 09:16:00,2023-04-08 09:16:00,Street Condition,QUEENS,DEP,Closed
INC500466,2023-09-30 18:16:00,2023-10-01 18:16:00,Noise - Residential,MANHATTAN,DOB,Closed
INC500467,2023-12-04 14:19:00,2023-12-06 14:19:00,Illegal Parking,QUEENS,DOB,Pending
INC500468,2023-03-25 14:44:00,2023-03-25 14:44:00,Derelict Vehicle,MANHATTAN,DOB,Open
INC500469,2023-01-30 20:52:00,2023-02-06 20:52:00,Rodent,MANHATTAN,DOB,Pending
INC500470,2023-09-30 14:49:00,2023-10-07 14:49:00,Noise - Residential,QUEENS,DOB,Closed
INC500471,2023-03-03 07:52:00,2023-03-03 07:52:00,Blocked Driveway,MANHATTAN,NYPD,Open
INC500472,2023-10-24 09:29:00,2023-10-24 09:29:00,Street Light Condition,BRONX,DOT,Closed
INC500473,2023-10-19 00:27:00,2023-10-20 00:27:00,Heat,BROOKLYN,NYPD,Closed
INC500474,2023-07-22 07:17:00,2023-07-24 07:17:00,Noise - Residential,BROOKLYN,DOT,Closed
INC500475,2023-11-03 07:55:00,2023-11-04 07:55:00,Noise - Residential,QUEENS,NYC 311,Open
INC500476,2023-03-13 21:22:00,2023-03-13 21:22:00,Heat,BROOKLYN,DOT,Closed
INC500477,2023-09-29 22:15:00,2023-10-09 22:15:00,Street Light Condition,BRONX,DEP,Closed
INC500478,2023-05-29 21:57:00,2023-06-05 21:57:00,Blocked Driveway,STATEN ISLAND,DOT,Pending
INC500479,2023-06-27 05:42:00,2023-06-27 05:42:00,Illegal Parking,BRONX,NYPD,Closed
INC500480,2023-07-19 15:10:00,2023-07-21 15:10:00,Water System,BRONX,DSNY,Closed
INC500481,2023-11-13 22:30:00,2023-11-18 22:30:00,Illegal Parking,BROOKLYN,DOT,Closed
INC500482,2023-05-24 05:26:00,2023-05-29 05:26:00,Water System,BROOKLYN,NYPD,Pending
INC500483,2023-02-28 15:39:00,2023-03-03 15:39:00,Rodent,BRONX,DSNY,Closed
INC500484,2023-03-14 03:52:00,2023-03-16 03:52:00,Illegal Parking,QUEENS,DEP,Closed
INC500485,2023-04-25 19:30:00,2023-04-28 19:30:00,Sewer,QUEENS,DEP,Open
INC500486,2023-11-19 23:23:00,2023-11-20 23:23:00,Blocked Driveway,BRONX,DEP,Closed
INC500487,2023-04-01 09:22:00,2023-04-11 09:22:00,Heat,QUEENS,DSNY,Closed
INC500488,2023-08-27 01:26:00,2023-08-28 01:26:00,Noise - Residential,QUEENS,NYC 311,Closed
INC500489,2023-11-06 11:26:00,2023-11-06 11:26:00,Street Condition,QUEENS,NYC 311,Closed
INC500490,2023-01-11 06:30:00,2023-01-12 06:30:00,Noise - Residential,BRONX,DOB,Closed
INC500491,2023-06-04 10:21:00,2023-06-18 10:21:00,Blocked Driveway,BROOKLYN,NYC 311,Open
INC500492,2023-02-19 21:52:00,2023-02-21 21:52:00,Sewer,QUEENS,NYPD,Open
INC500493,2023-06-17 12:28:00,2023-06-17 12:28:00,Noise - Residential,STATEN ISLAND,DSNY,Pending
INC500494,2023-05-18 09:56:00,2023-05-21 09:56:00,Illegal Parking,STATEN ISLAND,NYPD,Closed
INC500495,2023-12-03 07:46:00,2023-12-03 07:46:00,Blocked Driveway,BRONX,DSNY,Closed
INC500496,2023-06-07 04:15:00,2023-06-14 04:15:00,Rodent,QUEENS,DSNY,Open
INC500497,2023-03-24 00:06:00,2023-03-25 00:06:00,Noise - Residential,BRONX,DOT,Closed
INC500498,2023-08-20 02:32:00,2023-08-20 02:32:00,Noise - Residential,STATEN ISLAND,DOT,Closed
INC500499,2023-07-23 02:07:00,2023-07-25 02:07:00,Sewer,BROOKLYN,DEP,Closed
INC500500,2023-09-30 11:48:00,2023-10-10 11:48:00,Noise - Residential,QUEENS,NYPD,Closed
INC500501,2023-03-30 01:18:00,2023-03-30 01:18:00,Street Light Condition,MANHATTAN,DEP,Closed
INC500502,2023-02-04 15:47:00,2023-02-06 15:47:00,Noise - Residential,STATEN ISLAND,DOB,Closed
INC500503,2023-04-22 11:11:00,2023-04-23 11:11:00,Heat,QUEENS,DOT,Closed
INC500504,2023-10-29 12:49:00,2023-11-08 12:49:00,Water System,STATEN ISLAND,NYPD,Closed
INC500505,2023-01-09 09:17:00,2023-01-10 09:17:00,Street Light Condition,STATEN ISLAND,DEP,Closed
INC500506,2023-04-14 10:57:00,2023-04-14 10:57:00,Sewer,BROOKLYN,DSNY,Open
INC500507,2023-10-07 07:18:00,2023-10-07 07:18:00,Noise - Residential,BRONX,DOT,Closed
INC500508,2023-06-19 06:08:00,2023-06-20 06:08:00,Illegal Parking,STATEN ISLAND,DEP,Open
INC500509,2023-07-06 09:42:00,2023-07-11 09:42:00,Rodent,BROOKLYN,NYPD,Pending
INC500510,2023-08-22 13:34:00,2023-08-24 13:34:00,Sewer,BRONX,DSNY,Closed
INC500511,2023-11-25 22:44:00,2023-11-26 22:44:00,Sewer,BROOKLYN,DSNY,Closed
INC500512,2023-12-11 03:21:00,2023-12-12 03:21:00,Sewer,STATEN ISLAND,NYPD,Open
INC500513,2023-09-09 05:23:00,2023-09-11 05:23:00,Street Light Condition,BROOKLYN,DSNY,Closed
INC500514,2023-01-26 08:14:00,2023-01-29 08:14:00,Water System,BROOKLYN,DEP,Open
INC500515,2023-04-14 19:00:00,2023-04-15 19:00:00,Noise - Residential,BROOKLYN,NYC 311,Closed
INC500516,2023-10-15 13:17:00,2023-10-22 13:17:00,Blocked Driveway,STATEN ISLAND,DSNY,Closed
